Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ROSALIA PARK,"1,958,000","1,689.95","1,159",Aug-24,LORONG ONG LYE,Resale,Strata,157,"12,471",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE WARREN,"1,150,000","1,044.11","1,101",Aug-24,CHOA CHU KANG LOOP,Resale,Strata,97,"11,856",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,06 to 10
THE CENTRIS,"2,048,888","1,743.77","1,175",Aug-24,JURONG WEST CENTRAL 3,Resale,Strata,162,"12,647",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,16 to 20
THE CRISTALLO,"980,000",796.54,"1,230",Aug-24,LORONG K TELOK KURAU,Resale,Strata,74,"13,243",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE GREENWICH,"880,000",656.6,"1,340",Aug-24,SELETAR ROAD,Resale,Strata,61,"14,426",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
FLO RESIDENCE,"1,680,000","1,345.5","1,249",Aug-24,PUNGGOL FIELD WALK,Resale,Strata,125,"13,440",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE BLOSSOMVALE,"1,900,000",839.59,"2,263",Aug-24,DUNEARN ROAD,Resale,Strata,78,"24,359",-,Condominium,1,999 yrs lease commencing from 1884,21,Rest of Central Region,01 to 05
VENTANA,"2,070,000","1,313.21","1,576",Aug-24,PASIR PANJANG HILL,Resale,Strata,122,"16,967",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
PEBBLE BAY,"2,460,000","1,377.79","1,785",Aug-24,TANJONG RHU ROAD,Resale,Strata,128,"19,219",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
HARBOUR VIEW TOWERS,"2,800,000","1,614.6","1,734",Aug-24,TELOK BLANGAH DRIVE,Resale,Strata,150,"18,667",-,Condominium,1,99 yrs lease commencing from 1990,04,Rest of Central Region,26 to 30
RIVERTREES RESIDENCES,"1,660,000","1,119.46","1,483",Aug-24,FERNVALE CLOSE,Resale,Strata,104,"15,962",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
NEEM TREE,"828,888",419.8,"1,975",Aug-24,JALAN KEMAMAN,Resale,Strata,39,"21,254",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
LATITUDE,"7,960,000","2,787.88","2,855",Aug-24,JALAN MUTIARA,Resale,Strata,259,"30,734",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
ALLSWORTH PARK,"1,780,000","1,033.34","1,723",Aug-24,HOLLAND ROAD,Resale,Strata,96,"18,542",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
THE IMPERIAL,"3,400,000","1,420.85","2,393",Aug-24,JALAN RUMBIA,Resale,Strata,132,"25,758",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
COSTA RHU,"2,750,000","1,776.06","1,548",Aug-24,RHU CROSS,Resale,Strata,165,"16,667",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
THE GALE,"1,735,000","1,345.5","1,289",Aug-24,FLORA ROAD,Resale,Strata,125,"13,880",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
JEWEL @ BUANGKOK,"1,373,888",785.77,"1,748",Aug-24,COMPASSVALE BOW,Resale,Strata,73,"18,820",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
TWIN VEW,"1,220,000",710.42,"1,717",Aug-24,WEST COAST VALE,Resale,Strata,66,"18,485",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,21 to 25
TREVISTA,"3,180,000","1,700.71","1,870",Aug-24,LORONG 3 TOA PAYOH,Resale,Strata,158,"20,127",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,16 to 20
HILLINGTON GREEN,"2,480,000","1,776.06","1,396",Aug-24,HILLVIEW AVENUE,Resale,Strata,165,"15,030",-,Condominium,1,999 yrs lease commencing from 1883,23,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"1,020,000",721.19,"1,414",Aug-24,UPPER SERANGOON VIEW,Resale,Strata,67,"15,224",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
SOMMERVILLE PARK,"1,350,000",624.31,"2,162",Aug-24,FARRER DRIVE,Resale,Strata,58,"23,276",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE QUARTZ,"1,660,000","1,162.51","1,428",Aug-24,COMPASSVALE BOW,Resale,Strata,108,"15,370",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,11 to 15
MIRO,"2,080,000","1,248.62","1,666",Aug-24,LINCOLN ROAD,Resale,Strata,116,"17,931",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
TRILIVE,"1,620,000",904.18,"1,792",Aug-24,TAMPINES ROAD,Resale,Strata,84,"19,286",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE TAPESTRY,"1,039,999",602.78,"1,725",Aug-24,TAMPINES STREET 86,Resale,Strata,56,"18,571",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
SUNHAVEN,"2,050,000","1,862.17","1,101",Aug-24,UPPER CHANGI ROAD EAST,Resale,Strata,173,"11,850",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
QUEENS,"2,480,000","1,410.08","1,759",Aug-24,STIRLING ROAD,Resale,Strata,131,"18,931",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"1,680,000",688.9,"2,439",Aug-24,STIRLING ROAD,Resale,Strata,64,"26,250",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
THE OCEANFRONT @ SENTOSA COVE,"1,986,000","1,323.97","1,500",Aug-24,OCEAN DRIVE,Resale,Strata,123,"16,146",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
TREASURE AT TAMPINES,"1,488,000",914.94,"1,626",Aug-24,TAMPINES LANE,Resale,Strata,85,"17,506",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
KINGSFORD . HILLVIEW PEAK,"820,755",548.96,"1,495",Aug-24,HILLVIEW RISE,Resale,Strata,51,"16,093",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,11 to 15
THE WHARF RESIDENCE,"2,470,000","1,076.4","2,295",Aug-24,TONG WATT ROAD,Resale,Strata,100,"24,700",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,11 to 15
BRADDELL VIEW,"1,850,000","1,862.17",993,Aug-24,BRADDELL HILL,Resale,Strata,173,"10,694",-,Apartment,1,103 yrs lease commencing from 1977,20,Rest of Central Region,01 to 05
THE TRE VER,"1,240,000",645.84,"1,920",Aug-24,POTONG PASIR AVENUE 1,Resale,Strata,60,"20,667",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
FONTAINE PARRY,"2,050,000","1,496.2","1,370",Aug-24,POH HUAT ROAD,Resale,Strata,139,"14,748",-,Condominium,1,999 yrs lease commencing from 1877,19,Outside Central Region,01 to 05
AALTO,"5,200,000","1,959.05","2,654",Aug-24,MEYER ROAD,Resale,Strata,182,"28,571",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
THE EQUATORIAL,"3,550,888","1,506.96","2,356",Aug-24,STEVENS ROAD,Resale,Strata,140,"25,363",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
EIGHT COURTYARDS,"1,510,000","1,151.75","1,311",Aug-24,CANBERRA DRIVE,Resale,Strata,107,"14,112",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"2,068,000","1,227.1","1,685",Aug-24,KEPPEL BAY VIEW,Resale,Strata,114,"18,140",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
FORESQUE RESIDENCES,"2,350,000","2,002.1","1,174",Aug-24,PETIR ROAD,Resale,Strata,186,"12,634",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
COSMO,"1,270,000",710.42,"1,788",Aug-24,GUILLEMARD CRESCENT,Resale,Strata,66,"19,242",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
COCO PALMS,"1,228,000",742.72,"1,653",Aug-24,PASIR RIS GROVE,Resale,Strata,69,"17,797",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
PARK INFINIA AT WEE NAM,"2,420,000","1,001.05","2,417",Aug-24,LINCOLN ROAD,Resale,Strata,93,"26,022",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
CENTRAL GROVE,"1,620,000","1,345.5","1,204",Aug-24,GEYLANG EAST AVENUE 1,Resale,Strata,125,"12,960",-,Condominium,1,99 yrs lease commencing from 1997,14,Rest of Central Region,01 to 05
PARK COLONIAL,"1,300,000",602.78,"2,157",Aug-24,WOODLEIGH LANE,Resale,Strata,56,"23,214",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
HARVEST MANSIONS,"1,600,000","1,076.4","1,486",Aug-24,HAVELOCK ROAD,Resale,Strata,100,"16,000",-,Apartment,1,99 yrs lease commencing from 1993,03,Rest of Central Region,06 to 10
RIPPLE BAY,"720,000",484.38,"1,486",Aug-24,PASIR RIS LINK,Resale,Strata,45,"16,000",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
HILLVIEW GREEN,"2,100,000","1,474.67","1,424",Aug-24,HUME AVENUE,Resale,Strata,137,"15,328",-,Condominium,1,999 yrs lease commencing from 1883,21,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"1,120,000","1,140.98",982,Aug-24,YISHUN STREET 81,Resale,Strata,106,"10,566",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
SKY HABITAT,"3,100,000","1,797.59","1,725",Aug-24,BISHAN STREET 15,Resale,Strata,167,"18,563",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,06 to 10
FOREST WOODS,"1,321,888",656.6,"2,013",Aug-24,LORONG LEW LIAN,Resale,Strata,61,"21,670",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10
TRILIGHT,"5,000,000","2,109.74","2,370",Aug-24,NEWTON ROAD,Resale,Strata,196,"25,510",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
SELETAR SPRINGS CONDOMINIUM,"1,268,000","1,302.44",974,Aug-24,GERALD DRIVE,Resale,Strata,121,"10,479",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
COCO PALMS,"1,200,000",742.72,"1,616",Aug-24,PASIR RIS GROVE,Resale,Strata,69,"17,391",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
MARINA BAY RESIDENCES,"3,800,000","1,636.13","2,323",Aug-24,MARINA BOULEVARD,Resale,Strata,152,"25,000",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
THE CLIFT,"1,055,000",505.91,"2,085",Aug-24,MCCALLUM STREET,Resale,Strata,47,"22,447",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,26 to 30
THE WARREN,"1,500,000","1,259.39","1,191",Aug-24,CHOA CHU KANG LOOP,Resale,Strata,117,"12,821",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,06 to 10
JADESCAPE,"2,490,000","1,054.87","2,360",Aug-24,SHUNFU ROAD,Resale,Strata,98,"25,408",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
PRESTO@UPPER SERANGOON,"720,000",484.38,"1,486",Aug-24,UPPER SERANGOON ROAD,Resale,Strata,45,"16,000",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE TRE VER,"1,430,000",742.72,"1,925",Aug-24,POTONG PASIR AVENUE 1,Resale,Strata,69,"20,725",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
CUSCADEN RESERVE,"2,580,000",818.06,"3,154",Aug-24,CUSCADEN ROAD,Resale,Strata,76,"33,947",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
PARKVIEW APARTMENTS,"950,000",936.47,"1,014",Aug-24,BUKIT BATOK STREET 25,Resale,Strata,87,"10,920",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05
HAIG 162,"688,000",365.98,"1,880",Aug-24,HAIG ROAD,Resale,Strata,34,"20,235",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
NV RESIDENCES,"980,000",796.54,"1,230",Aug-24,PASIR RIS GROVE,Resale,Strata,74,"13,243",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
LAKEPOINT CONDOMINIUM,"1,850,000","2,217.38",834,Aug-24,LAKEPOINT DRIVE,Resale,Strata,206,"8,981",-,Condominium,1,99 yrs lease commencing from 1983,22,Outside Central Region,06 to 10
CARISSA PARK CONDOMINIUM,"2,450,000","2,109.74","1,161",Aug-24,FLORA DRIVE,Resale,Strata,196,"12,500",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
THE VISION,"2,060,000","1,313.21","1,569",Aug-24,WEST COAST CRESCENT,Resale,Strata,122,"16,885",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,16 to 20
MELVILLE PARK,"900,000","1,044.11",862,Aug-24,SIMEI STREET 1,Resale,Strata,97,"9,278",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"1,055,000",688.9,"1,531",Aug-24,UPPER SERANGOON VIEW,Resale,Strata,64,"16,484",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE NAUTICAL,"1,980,000","1,733","1,143",Aug-24,JALAN SENDUDOK,Resale,Strata,161,"12,298",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
THE HILLFORD,"600,000",398.27,"1,507",Aug-24,JALAN JURONG KECHIL,Resale,Strata,37,"16,216",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
AALTO,"4,900,000","1,959.05","2,501",Aug-24,MEYER ROAD,Resale,Strata,182,"26,923",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
REGENTVILLE,"1,200,000","1,162.51","1,032",Aug-24,HOUGANG STREET 92,Resale,Strata,108,"11,111",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
LAKEPOINT CONDOMINIUM,"1,670,000","1,883.7",887,Aug-24,LAKEPOINT DRIVE,Resale,Strata,175,"9,543",-,Condominium,1,99 yrs lease commencing from 1983,22,Outside Central Region,06 to 10
THE TENNERY,"1,200,000",893.41,"1,343",Aug-24,WOODLANDS ROAD,Resale,Strata,83,"14,458",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
SELETAR PARK RESIDENCE,"1,680,000","1,991.34",844,Aug-24,SELETAR ROAD,Resale,Strata,185,"9,081",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
PARC ROSEWOOD,"645,000",430.56,"1,498",Aug-24,ROSEWOOD DRIVE,Resale,Strata,40,"16,125",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
WHISTLER GRAND,"1,180,000",602.78,"1,958",Aug-24,WEST COAST VALE,Resale,Strata,56,"21,071",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,31 to 35
SAVANNAH CONDOPARK,"1,100,000","1,022.58","1,076",Aug-24,SIMEI RISE,Resale,Strata,95,"11,579",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
URBAN VISTA,"1,000,000",613.55,"1,630",Aug-24,TANAH MERAH KECHIL LINK,Resale,Strata,57,"17,544",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
CASA MERAH,"1,368,000",947.23,"1,444",Aug-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,88,"15,545",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05
ALTEZ,"1,200,000",602.78,"1,991",Aug-24,ENGGOR STREET,Resale,Strata,56,"21,429",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,11 to 15
FRAGRANCE COURT,"2,070,000","1,420.85","1,457",Aug-24,YEW SIANG ROAD,Resale,Strata,132,"15,682",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
CITYSCAPE @FARRER PARK,"4,200,000","2,927.81","1,435",Aug-24,MERGUI ROAD,Resale,Strata,272,"15,441",-,Condominium,1,Freehold,08,Rest of Central Region,26 to 30
THE TRILLIUM,"6,200,000","2,389.61","2,595",Aug-24,KIM SENG ROAD,Resale,Strata,222,"27,928",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
SIMS URBAN OASIS,"859,000",462.85,"1,856",Aug-24,SIMS DRIVE,Resale,Strata,43,"19,977",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
D'NEST,"798,000",570.49,"1,399",Aug-24,PASIR RIS GROVE,Resale,Strata,53,"15,057",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
EASTERN LAGOON,"1,393,000",753.48,"1,849",Aug-24,UPPER EAST COAST ROAD,Resale,Strata,70,"19,900",-,Condominium,1,Freehold,15,Outside Central Region,06 to 10
CASABLANCA,"1,180,000","1,108.69","1,064",Aug-24,ROSEWOOD DRIVE,Resale,Strata,103,"11,456",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"988,000",667.37,"1,480",Aug-24,FERNVALE ROAD,Resale,Strata,62,"15,935",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
SKY VUE,"1,430,000",678.13,"2,109",Aug-24,BISHAN STREET 15,Resale,Strata,63,"22,698",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,06 to 10
ST REGIS RESIDENCES SINGAPORE,"5,188,000","2,120.51","2,447",Aug-24,TANGLIN ROAD,Resale,Strata,197,"26,335",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,06 to 10
ARCHIPELAGO,"1,290,000",828.83,"1,556",Aug-24,BEDOK RESERVOIR ROAD,Resale,Strata,77,"16,753",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
KENSINGTON PARK CONDOMINIUM,"2,080,000","1,399.32","1,486",Aug-24,KENSINGTON PARK DRIVE,Resale,Strata,130,"16,000",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
BAYSHORE PARK,"1,250,000",936.47,"1,335",Aug-24,BAYSHORE ROAD,Resale,Strata,87,"14,368",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"1,290,000",893.41,"1,444",Aug-24,UPPER SERANGOON VIEW,Resale,Strata,83,"15,542",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
CAVENAGH GARDENS,"1,630,000","1,044.11","1,561",Aug-24,CAVENAGH ROAD,Resale,Strata,97,"16,804",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
8 RODYK,"3,500,000","1,517.72","2,306",Aug-24,RODYK STREET,Resale,Strata,141,"24,823",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
NV RESIDENCES,"1,550,000","1,184.04","1,309",Aug-24,PASIR RIS GROVE,Resale,Strata,110,"14,091",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
THE MINTON,"2,080,000","1,216.33","1,710",Aug-24,HOUGANG STREET 11,Resale,Strata,113,"18,407",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
VILLA MARINA,"1,880,000","1,248.62","1,506",Aug-24,JALAN SEMPADAN,Resale,Strata,116,"16,207",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
PANDAN VALLEY,"3,920,000","2,884.75","1,359",Aug-24,PANDAN VALLEY,Resale,Strata,268,"14,627",-,Condominium,1,Freehold,21,Rest of Central Region,16 to 20
UNITED MANSION,"1,950,000","1,367.03","1,426",Aug-24,EAST COAST ROAD,Resale,Strata,127,"15,354",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
6 DERBYSHIRE,"988,000",473.62,"2,086",Aug-24,DERBYSHIRE ROAD,Resale,Strata,44,"22,455",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
PARK INFINIA AT WEE NAM,"2,300,000",893.41,"2,574",Aug-24,LINCOLN ROAD,Resale,Strata,83,"27,711",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
VILLA DES FLORES,"2,100,000","1,388.56","1,512",Aug-24,WHITLEY ROAD,Resale,Strata,129,"16,279",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
REGENT GROVE,"1,238,888","1,259.39",984,Aug-24,CHOA CHU KANG NORTH 7,Resale,Strata,117,"10,589",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,11 to 15
THE MILTONIA RESIDENCES,"800,000",592.02,"1,351",Aug-24,MILTONIA CLOSE,Resale,Strata,55,"14,545",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
SOMMERVILLE PARK,"1,250,000",624.31,"2,002",Aug-24,FARRER DRIVE,Resale,Strata,58,"21,552",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
NV RESIDENCES,"950,000",742.72,"1,279",Aug-24,PASIR RIS GROVE,Resale,Strata,69,"13,768",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
SKY VUE,"955,000",484.38,"1,972",Aug-24,BISHAN STREET 15,Resale,Strata,45,"21,222",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,06 to 10
THE ATRIA AT MEYER,"3,458,000","1,614.6","2,142",Aug-24,MEYER ROAD,Resale,Strata,150,"23,053",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
YISHUN EMERALD,"1,008,000",958,"1,052",Aug-24,CANBERRA DRIVE,Resale,Strata,89,"11,326",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
MIDWOOD,"1,370,000",699.66,"1,958",Aug-24,HILLVIEW RISE,Resale,Strata,65,"21,077",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
MELVILLE PARK,"900,000","1,044.11",862,Aug-24,SIMEI STREET 1,Resale,Strata,97,"9,278",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
AURALIS,"1,850,000","1,011.82","1,828",Aug-24,EAST COAST ROAD,Resale,Strata,94,"19,681",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PARC VERA,"1,690,000","1,130.22","1,495",Aug-24,HOUGANG STREET 32,Resale,Strata,105,"16,095",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
THE ALPS RESIDENCES,"1,400,000",936.47,"1,495",Aug-24,TAMPINES STREET 86,Resale,Strata,87,"16,092",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,01 to 05
NEWTON 18,"2,038,000",925.7,"2,202",Aug-24,NEWTON ROAD,Resale,Strata,86,"23,698",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
CITYLIGHTS,"1,622,888",871.88,"1,861",Aug-24,JELLICOE ROAD,Resale,Strata,81,"20,036",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,06 to 10
PARC KOMO,"1,710,000","1,001.05","1,708",Aug-24,UPPER CHANGI ROAD NORTH,Resale,Strata,93,"18,387",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
THE METROPOLITAN CONDOMINIUM,"1,425,000",839.59,"1,697",Aug-24,ALEXANDRA VIEW,Resale,Strata,78,"18,269",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,11 to 15
